time,value,original_time,day_number,time_index,moving_average,fluctuation
13706,1159440.01034,103051.0,371,26,1074025.8665007004,85414.14383929968
13707,1243562.21492,103052.0,371,27,1129985.1479515,113577.06696849992
13708,1221061.31972,103053.0,371,28,1264364.7210058,-43303.40128579992
13709,1325042.10534,103054.0,371,29,1216136.1030569999,108906.00228300015
13710,1390480.4965,103055.0,371,30,1268192.1221029998,122288.37439700007
13711,1336234.1628,103056.0,371,31,1305667.3867150003,30566.776084999787
13712,1341695.56583,103057.0,371,32,1262528.3005855998,79167.26524440013
13713,1501748.48569,103058.0,371,33,1290719.8588959998,211028.62679400016
13714,1604238.84224,103059.0,371,34,1389994.4973124997,214244.34492750023
13715,1754359.42034,103060.0,371,35,1489915.623968,264443.7963719999
13716,2016208.53591,103061.0,371,36,1578979.36326,437229.1726500001
13717,2930253.35855,103062.0,371,37,1958490.4499995,971762.9085504999
13718,4532595.86058,103063.0,371,38,2636375.891799,1896219.968781
13719,3080175.01682,103169.0,372,1,2611009.0848645,469165.93195550004
13720,2664596.32518,103170.0,372,2,2468893.7391485,195702.58603150025
13721,2406202.75771,103171.0,372,3,2237745.619163,168457.138547
13722,2371033.38622,103172.0,372,4,2257504.3894905,113528.99672950013
13723,2242579.47944,103173.0,372,5,2072903.8223824997,169675.6570575002
13724,2107218.46548,103174.0,372,6,1899703.6524165,207514.81306349975
13725,2028893.03333,103175.0,372,7,1817240.1868034997,211652.8465265003
13726,1964293.97257,103176.0,372,8,1818339.9272389996,145954.04533100035
13727,1986377.65188,103177.0,372,9,1792839.992974,193537.65890599997
13728,1710100.91704,103178.0,372,10,1676052.223468,34048.6935719999
13729,1499611.15107,103179.0,372,11,1609594.1834304999,-109983.03236049996
13730,1661288.22106,103180.0,372,12,1415556.5524125,245731.6686475
13731,1586951.54681,103181.0,372,13,1454210.3983564998,132741.14845350012
13732,1443298.20249,103182.0,372,14,1403321.7389489997,39976.46354100038
13733,1414222.49441,103183.0,372,15,1240388.4239400001,173834.07046999992
13734,1487167.08305,103184.0,372,16,1281189.7971461501,205977.28590384987
13735,1288298.72932,103185.0,372,17,1247294.7017017,41004.02761829994
13736,1178545.83222,103186.0,372,18,1164679.14427765,13866.68794235005
13737,1236317.41422,103187.0,372,19,1254808.5074176497,-18491.09319764981
13738,1233024.70751,103188.0,372,20,1172786.7224521,60237.985057900194
13739,1123432.27573,103189.0,372,21,1189760.4024413999,-66328.12671139976
13740,1109511.18677,103190.0,372,22,1122506.3362676501,-12995.149497650098
13741,1028725.84354,103191.0,372,23,1131279.9548890502,-102554.11134905019
13742,1094605.67086,103192.0,372,24,1300103.3253789502,-205497.65451895026
13743,1217510.33785,103193.0,372,25,1188350.3966018,29159.941248199902
13744,1282605.35104,103194.0,372,26,1061643.6899712002,220961.6610687999
13745,1330686.27174,103195.0,372,27,1119969.96936925,210716.3023707501
13746,1848941.86749,103196.0,372,28,1217172.9657371503,631768.9017528498
13747,1368890.63089,103197.0,372,29,1203612.4385482,165278.19234179985
13748,1472619.30296,103198.0,372,30,1256164.8248785,216454.47808149992
13749,1672116.95238,103199.0,372,31,1285870.8489415,386246.10343849985
13750,1692271.414,103200.0,372,32,1246168.3723250998,446103.04167490033
13751,1819537.75902,103201.0,372,33,1273863.786728,545673.972292
13752,1838914.68791,103202.0,372,34,1361257.764023,477656.9238870002
13753,1828020.92929,103203.0,372,35,1518043.4844685001,309977.44482149975
13754,2218916.9359,103204.0,372,36,1537836.22109315,681080.7148068498
13755,2775694.77116,103205.0,372,37,1960545.4860249995,815149.2851350005
13756,4284383.24846,103206.0,372,38,2651922.2961355,1632460.9523245003
13757,3661274.01879,103313.0,373,1,2591035.955636,1070238.0631540003
13758,2856539.16473,103314.0,373,2,2429907.4560174993,426631.7087125005
13759,2528545.9611,103315.0,373,3,2289674.5058045005,238871.4552954994
13760,2687548.44294,103316.0,373,4,2324490.2966630002,363058.14627699973
13761,2295290.93589,103317.0,373,5,2087206.6057800003,208084.33010999952
13762,2186244.55938,103318.0,373,6,1905920.7640409998,280323.7953390002
13763,2197441.15784,103319.0,373,7,1756491.7972875498,440949.3605524502
13764,2119042.32515,103320.0,373,8,1789531.1264245,329511.1987254999
13765,1885287.77051,103321.0,373,9,1863827.5459844999,21460.22452550009
13766,1753231.50249,103322.0,373,10,1620997.09286825,132234.40962175
13767,1945361.36666,103323.0,373,11,1600645.6378219998,344715.7288380002
13768,1547560.60242,103324.0,373,12,1427958.6031785002,119601.9992414997
13769,1518260.44391,103325.0,373,13,1440007.422379,78253.0215309998
13770,1536555.73071,103326.0,373,14,1358003.4707444997,178552.25996550033
13771,1481735.44202,103327.0,373,15,1258305.119133,223430.32288699993
13772,1480919.06169,103328.0,373,16,1276961.73511065,203957.3265793498
13773,2196500.46469,103329.0,373,17,1176058.2913402,1020442.1733497998
13774,1244289.00961,103330.0,373,18,1175134.5898728,69154.41973720002
13775,1209559.03773,103331.0,373,19,1232582.54013765,-23023.502407649998
13776,1268052.20618,103332.0,373,20,1169450.80736695,98601.39881305001
13777,1088415.21137,103333.0,373,21,1202006.7265703,-113591.51520030014
13778,1212831.50753,103334.0,373,22,1120151.3312983,92680.1762317
13779,1009709.0954,103335.0,373,23,1154190.9584268,-144481.8630268001
13780,1104131.33215,103336.0,373,24,1295074.59094215,-190943.25879215007
13781,1091965.18958,103337.0,373,25,1208257.3224923997,-116292.13291239971
13782,1203233.8142,103338.0,373,26,1050746.2983652,152487.51583479997
13783,1297357.67376,103339.0,373,27,1136327.5894634998,161030.08429650008
13784,1568337.93176,103340.0,373,28,1233619.0588855501,334718.87287444994
13785,1546597.6359,103341.0,373,29,1198682.5446992,347915.09120080015
13786,1553142.61566,103342.0,373,30,1251396.692712,301745.9229479998
13787,1442138.71104,103343.0,373,31,1335194.408673,106944.30236699991
13788,1603321.73842,103344.0,373,32,1250722.3584945998,352599.37992540025
13789,1534890.20653,103345.0,373,33,1285229.907263,249660.29926700005
13790,1730419.74081,103346.0,373,34,1369880.200523,360539.5402870001
13791,1779507.64154,103347.0,373,35,1533798.9064465,245708.7350935
13792,2035221.09635,103348.0,373,36,1529187.0113531502,506034.08499684976
13793,2291153.36834,103349.0,373,37,1979412.1323770005,311741.2359629995
13794,3112748.37252,103350.0,373,38,2711826.7182360007,400921.65428399947
13795,2237773.08167,103457.0,374,1,2836995.4078315,-599222.3261614996
13796,2361630.71115,103458.0,374,2,2425458.462688499,-63827.75153849926
13797,2089009.0057,103459.0,374,3,2290207.154023,-201198.14832299994
13798,2204597.85774,103460.0,374,4,2353357.0273245,-148759.16958450014
13799,2004774.43158,103461.0,374,5,2044937.2883189998,-40162.85673899972
13800,1780701.11312,103462.0,374,6,1913705.6029484998,-133004.48982849973
13801,1548263.49857,103463.0,374,7,1769893.1047950499,-221629.60622504982
13802,1781321.8822,103464.0,374,8,1799593.3454845,-18271.463284499943
13803,1716176.95852,103465.0,374,9,1867694.7277784995,-151517.76925849938
13804,1482619.11236,103466.0,374,10,1615501.0603457498,-132881.94798574992
13805,1372711.50469,103467.0,374,11,1614039.534084,-241328.02939399984
13806,1592706.61845,103468.0,374,12,1413089.5032795002,179617.11517049978
13807,1493954.95677,103469.0,374,13,1471893.815093,22061.141677000094
13808,1540280.96556,103470.0,374,14,1348324.0517209999,191956.91383900004
13809,1236427.29727,103471.0,374,15,1253324.8221196001,-16897.52484960016
13810,1159616.33442,103472.0,374,16,1266556.70523365,-106940.37081365008
13811,851239.196613,103473.0,374,17,1296103.7708915498,-444864.57427854976
13812,1502186.70673,103474.0,374,18,1161736.9496002998,340449.75712970016
13813,1072305.18308,103475.0,374,19,1235493.73495515,-163188.55187514983
13814,923788.220013,103476.0,374,20,1173188.76691685,-249400.54690385016
13815,1298858.06398,103477.0,374,21,1173231.6950453,125626.36893470003
13816,1076271.86315,103478.0,374,22,1121202.9094548,-44931.04630479985
13817,1131622.19925,103479.0,374,23,1122081.0007328002,9541.198517199839
13818,1088127.26432,103480.0,374,24,1283961.24023665,-195833.9759166499
13819,1175691.0472,103481.0,374,25,1197482.02260885,-21790.975408850005
13820,1169343.63067,103482.0,374,26,1040712.7559732001,128630.87469680002
13821,1659733.15158,103483.0,374,27,1112004.743537,547728.4080430001
13822,1280067.09163,103484.0,374,28,1240646.6754720502,39420.416157949716
13823,1342343.3071,103485.0,374,29,1207966.7752952003,134376.5318047998
13824,1367314.43057,103486.0,374,30,1258517.9742765,108796.45629350003
13825,1259011.53468,103487.0,374,31,1334219.284135,-75207.74945500004
13826,1209579.3482,103488.0,374,32,1259710.8264231,-50131.47822310007
13827,1319630.37405,103489.0,374,33,1291950.8241434998,27679.54990650015
13828,1256515.47419,103490.0,374,34,1373532.709553,-117017.23536300007
13829,1394064.97985,103491.0,374,35,1549605.4818600002,-155540.50201000017
13830,1424229.40849,103492.0,374,36,1549680.72560065,-125451.31711065001
13831,1868982.05866,103493.0,374,37,1983365.8294725001,-114383.77081250004
13832,2846545.9793,103494.0,374,38,2728771.6962515,117774.28304849984
13833,1986162.40749,103889.0,375,1,2635238.8227744997,-649076.4152844998
13834,2154269.50616,103890.0,375,2,2428147.997557,-273878.4913969999
13835,2117991.01528,103891.0,375,3,2265074.5110155,-147083.4957355
13836,1942045.00297,103892.0,375,4,2396668.3925625,-454623.38959250017
13837,1477774.59751,103893.0,375,5,2070452.771417,-592678.1739070001
13838,1500176.17424,103894.0,375,6,1920841.33879,-420665.16454999987
13839,1635930.15586,103895.0,375,7,1755488.7665730498,-119558.61071304977
13840,1501600.58262,103896.0,375,8,1799826.4979835,-298225.9153634999
13841,1366161.38839,103897.0,375,9,1876230.7183784996,-510069.32998849964
