time,value,original_time,day_number,time_index,moving_average,fluctuation
9396,3660737.73876,74109.0,258,10,3504582.3609205,156155.37783950008
9397,3723341.42897,74110.0,258,11,3088406.666108,634934.7628619997
9398,3811233.15291,74111.0,258,12,3012527.4958159993,798705.6570940008
9399,3211525.21231,74112.0,258,13,2928728.738147,282796.474163
9400,2947467.28918,74113.0,258,14,2689168.266003,258299.02317699976
9401,2535536.57253,74114.0,258,15,2536264.6887655,-728.1162355002016
9402,3048382.23676,74115.0,258,16,2627649.0115109994,420733.2252490008
9403,2159258.01339,74116.0,258,17,2348044.759237,-188786.7458469998
9404,2489166.9461,74117.0,258,18,2448653.9816895,40512.96441049967
9405,2435917.75576,74118.0,258,19,2448992.4913060004,-13074.735546000302
9406,2140756.64839,74119.0,258,20,2627734.7098519998,-486978.06146199955
9407,1807046.95343,74120.0,258,21,2237896.1539685,-430849.2005385
9408,2712687.41238,74121.0,258,22,2286964.5597659997,425722.85261400044
9409,1512383.85435,74122.0,258,23,2229720.9160275,-717337.0616774999
9410,2471423.70619,74123.0,258,24,2372166.1117169997,99257.59447300015
9411,2119851.07506,74124.0,258,25,2386241.1256545,-266390.0505944998
9412,1844448.29244,74125.0,258,26,2535465.249299499,-691016.9568594992
9413,2657923.56509,74126.0,258,27,2358387.3144225,299536.2506675003
9414,2869186.23809,74127.0,258,28,2675724.056667,193462.18142300006
9415,2474437.85556,74128.0,258,29,2423751.5702945003,50686.285265499726
9416,2240002.54201,74129.0,258,30,2927347.712707,-687345.1706969999
9417,2404477.04217,74130.0,258,31,2694775.827324,-290298.7851540004
9418,2446097.63,74131.0,258,32,2897637.4035900002,-451539.77359000035
9419,2792864.08756,74132.0,258,33,2772131.204907,20732.882652999833
9420,3586533.93612,74133.0,258,34,3120691.6791195003,465842.25700049987
9421,2779902.29983,74134.0,258,35,3103883.4371465007,-323981.13731650077
9422,5290594.80083,74135.0,258,36,3466406.3185675004,1824188.4822624996
9423,4203668.39969,74136.0,258,37,3938214.5636399994,265453.836050001
9424,6784963.1349,74137.0,258,38,5876493.036011,908470.0988889998
9425,8254424.33841,74285.0,259,1,7440331.3888675,814092.9495425001
9426,6136325.69512,74286.0,259,2,6491879.266756,-355553.5716359997
9427,5513880.70636,74287.0,259,3,5128580.361884,385300.3444760004
9428,5136457.63289,74288.0,259,4,5136767.159997499,-309.52710749860853
9429,4570492.23405,74289.0,259,5,4403755.310154,166736.9238959998
9430,3773907.21941,74290.0,259,6,4185711.4621364996,-411804.2427264997
9431,3560385.86377,74291.0,259,7,4106254.1554295,-545868.2916595
9432,3564014.58352,74292.0,259,8,3797335.4184705005,-233320.83495050063
9433,3690482.34163,74293.0,259,9,3510404.3314070003,180078.01022299984
9434,3231565.16226,74294.0,259,10,3589242.9965465004,-357677.83428650023
9435,3096106.64473,74295.0,259,11,3101763.2075770004,-5656.562847000547
9436,2844862.27009,74296.0,259,12,3062346.2117219996,-217483.9416319998
9437,2726237.55696,74297.0,259,13,3015477.9276285,-289240.37066849973
9438,2795126.66397,74298.0,259,14,2711925.1778875003,83201.48608249985
9439,3073142.22748,74299.0,259,15,2530655.5891985004,542486.6382814995
9440,3210746.20575,74300.0,259,16,2669659.4522754997,541086.7534745005
9441,2422389.23591,74301.0,259,17,2348583.3840539996,73805.85185600026
9442,2311099.84526,74302.0,259,18,2449568.9632065003,-138469.11794650042
9443,2399942.51569,74303.0,259,19,2470859.1338400003,-70916.61815000046
9444,2093794.66352,74304.0,259,20,2644807.5179390004,-551012.8544190004
9445,2158429.89374,74305.0,259,21,2333789.506955,-175359.6132149999
9446,2167516.94124,74306.0,259,22,2299966.9322075,-132449.99096750002
9447,1788893.79089,74307.0,259,23,2251714.8912215,-462821.10033149994
9448,1951376.11235,74308.0,259,24,2403407.863433,-452031.7510830001
9449,1905942.73869,74309.0,259,25,2430239.134591,-524296.3959010001
9450,2193711.6636,74310.0,259,26,2548762.6437555,-355050.9801555001
9451,1800511.97063,74311.0,259,27,2445668.1796205,-645156.2089905001
9452,2131549.46246,74312.0,259,28,2753157.6802474996,-621608.2177874995
9453,2573375.58546,74313.0,259,29,2440338.7037915,133036.88166850014
9454,2196062.92281,74314.0,259,30,2928478.118708,-732415.1958980002
9455,2437332.8967,74315.0,259,31,2710320.9388220003,-272988.04212200036
9456,2491339.73022,74316.0,259,32,2947554.019066,-456214.2888460001
9457,2341055.25407,74317.0,259,33,2787659.578261,-446604.3241910003
9458,2885041.07972,74318.0,259,34,3195712.5069405,-310671.4272205001
9459,2797304.29489,74319.0,259,35,3111616.443337,-314312.14844699996
9460,3187910.913,74320.0,259,36,3619192.2462809994,-431281.3332809992
9461,3830414.18585,74321.0,259,37,4147218.3008864997,-316804.1150364997
9462,4585716.35102,74322.0,259,38,6009172.3125835005,-1423455.9615635006
9463,6751558.68718,74430.0,260,1,7637246.466804001,-885687.7796240002
9464,6171317.58421,74431.0,260,2,6640367.348722,-469049.7645119997
9465,5189139.13194,74432.0,260,3,5226759.028337,-37619.89639700018
9466,4993041.35384,74433.0,260,4,5222168.5514945,-229127.19765449967
9467,4821580.44625,74434.0,260,5,4395914.3403135,425666.10593650024
9468,4199314.00795,74435.0,260,6,4215791.5276725,-16477.519722499885
9469,4226984.29179,74436.0,260,7,4127164.243735501,99820.04805449909
9470,3869734.85036,74437.0,260,8,3857541.7746445006,12193.075715499464
9471,3627077.28225,74438.0,260,9,3503726.6550739994,123350.62717600074
9472,3414720.40507,74439.0,260,10,3556547.5673404997,-141827.16227049986
9473,3283670.07201,74440.0,260,11,3163444.6080135,120225.46399649978
9474,2937654.66444,74441.0,260,12,3099428.9841765,-161774.3197364998
9475,2912376.3041,74442.0,260,13,2983442.475979,-71066.17187900003
9476,2908859.88297,74443.0,260,14,2732793.932534,176065.95043600025
9477,2622754.38356,74444.0,260,15,2561744.752172,61009.63138800021
9478,2342531.74355,74445.0,260,16,2702445.614462,-359913.8709120001
9479,2027992.68924,74446.0,260,17,2472365.4213729994,-444372.73213299946
9480,1955110.33622,74447.0,260,18,2488444.5585935,-533334.2223735
9481,2023122.06771,74448.0,260,19,2506309.300441,-483187.23273100005
9482,2162224.00444,74449.0,260,20,2652111.7978555,-489887.7934155003
9483,2497803.49277,74450.0,260,21,2280726.482056,217077.0107140001
9484,2374642.63067,74451.0,260,22,2358603.8028455,16038.827824499924
9485,2466512.67647,74452.0,260,23,2203506.8518060003,263005.8246639995
9486,2497061.75932,74453.0,260,24,2341216.205316,155845.55400400003
9487,2909545.73,74454.0,260,25,2368857.490766,540688.239234
9488,2492717.8354,74455.0,260,26,2564808.264735,-72090.429335
9489,2727710.36708,74456.0,260,27,2382111.7079245006,345598.65915549966
9490,2766154.72711,74457.0,260,28,2719316.7796930005,46837.94741699938
9491,2292691.00108,74458.0,260,29,2461599.755275,-168908.75419500005
9492,2364394.41399,74459.0,260,30,2920713.2860275,-556318.8720375001
9493,2654742.82545,74460.0,260,31,2712346.0859180004,-57603.260468000546
9494,2708638.39046,74461.0,260,32,2941192.620416,-232554.2299560001
9495,2048354.1958,74462.0,260,33,2824067.2777635003,-775713.0819635002
9496,3009274.9034,74463.0,260,34,3166643.737164,-157368.83376399986
9497,3170495.93719,74464.0,260,35,3147422.4298955007,23073.507294499315
9498,4102870.29883,74465.0,260,36,3525056.3265785,577813.9722515
9499,4194201.5995,74466.0,260,37,4135062.9451359995,59138.65436400054
9500,6450074.49782,74467.0,260,38,5742789.021958,707285.4758620001
9501,8092009.13453,74717.0,261,1,7716079.6587225,375929.4758075001
9502,12215881.9828,74718.0,261,2,6254585.3995785,5961296.5832215
9503,2041094.38771,74719.0,261,3,5389268.2825385,-3348173.8948284998
9504,6087437.34343,74720.0,261,4,5136224.8630725,951212.4803575007
9505,5067930.7644,74721.0,261,5,4431309.734431,636621.0299689993
9506,4884307.22128,74722.0,261,6,4167812.5340679996,716494.6872120006
9507,5446449.42773,74723.0,261,7,4040399.9368765005,1406049.4908534992
9508,4615514.78281,74724.0,261,8,3806791.820979,808722.9618309997
9509,4411312.71701,74725.0,261,9,3480371.51365,930941.2033599997
9510,4009733.65665,74726.0,261,10,3409361.4287719997,600372.2278780001
9511,3456214.98474,74727.0,261,11,3181040.724393,275174.2603470003
9512,3127642.05064,74728.0,261,12,3060805.0364834997,66837.01415650034
9513,3412712.17109,74729.0,261,13,2946856.9148204997,465855.2562695001
9514,2744830.92301,74730.0,261,14,2739791.516842,5039.406167999841
9515,2687331.17826,74731.0,261,15,2534227.8269035006,153103.35135649936
9516,2965102.19159,74732.0,261,16,2647139.857135,317962.3344549998
9517,2757437.79783,74733.0,261,17,2378328.0325614996,379109.7652685004
9518,2652527.23912,74734.0,261,18,2379758.483437,272768.7556830002
9519,2193288.61306,74735.0,261,19,2361358.0700595,-168069.45699950028
9520,2566152.88638,74736.0,261,20,2412446.75444,153706.13194000022
9521,2462375.55024,74737.0,261,21,2188679.6190889995,273695.9311510003
9522,2912707.64983,74738.0,261,22,2311745.1259445,600962.5238855002
9523,2181904.6281,74739.0,261,23,2041473.0171955,140431.6109044999
9524,2219202.61573,74740.0,261,24,2307718.5218205,-88515.90609049983
9525,2350562.30947,74741.0,261,25,2348848.3373449994,1713.972125000786
9526,2223299.87735,74742.0,261,26,2398538.705528,-175238.8281779997
9527,2473712.67609,74743.0,261,27,2293217.1712295003,180495.50486049987
9528,3022050.42821,74744.0,261,28,2654671.277811,367379.1503989999
9529,2524919.78135,74745.0,261,29,2332111.3196935,192808.46165649965
9530,2685747.46455,74746.0,261,30,2753797.1587835,-68049.69423349993
9531,2617633.15611,74747.0,261,31,2642081.8227340006,-24448.66662400076
9532,3735797.66213,74748.0,261,32,2815428.271392,920369.3907380002
9533,3344066.37623,74749.0,261,33,2649493.6192759997,694572.7569540003
9534,4329646.30183,74750.0,261,34,3085975.3003280004,1243671.0015019998
