time,value,original_time,day_number,time_index,moving_average,fluctuation
7026,140009.348252,55649.0,195,34,220870.54620019998,-80861.19794819999
7027,195991.57616,55650.0,195,35,242548.78004260003,-46557.203882600035
7028,203130.898751,55651.0,195,36,283320.6332086,-80189.73445759999
7029,251499.028168,55652.0,195,37,353287.08502595,-101788.05685795
7030,434687.146959,55653.0,195,38,547724.26134355,-113037.11438455008
7031,245396.655085,56048.0,196,1,195564.32693505002,49832.328149949986
7032,189198.673833,56049.0,196,2,156999.44792945002,32199.22590354999
7033,184184.807987,56050.0,196,3,167875.12582050002,16309.682166499988
7034,213337.521337,56051.0,196,4,187207.79019779997,26129.73113920004
7035,226693.727914,56052.0,196,5,164565.65994309998,62128.06797090001
7036,176436.758329,56053.0,196,6,150576.496526755,25860.26180224499
7037,135980.961277,56054.0,196,7,149409.80959850003,-13428.84832150003
7038,144703.441253,56055.0,196,8,138103.83338267,6599.607870329986
7039,139692.601933,56056.0,196,9,143310.72802223504,-3618.12608923504
7040,172460.704237,56057.0,196,10,150215.62653028002,22245.07770671998
7041,106053.733163,56058.0,196,11,138188.78906953,-32135.055906530004
7042,146057.654842,56059.0,196,12,132087.83692103002,13969.817920969974
7043,114990.273868,56060.0,196,13,140154.18801855,-25163.914150549987
7044,97259.9572795,56061.0,196,14,133413.47750155503,-36153.52022205503
7045,99370.479691,56062.0,196,15,133587.913362535,-34217.43367153501
7046,92295.3533928,56063.0,196,16,121974.19238785,-29678.83899505
7047,97922.23381880001,56064.0,196,17,113407.166299345,-15484.932480544987
7048,98053.2369861,56065.0,196,18,103057.73291301,-5004.495926909993
7049,103963.433095,56066.0,196,19,108863.22646489002,-4899.793369890016
7050,114828.377663,56067.0,196,20,106522.602874945,8305.774788055001
7051,116444.068386,56068.0,196,21,105334.546835855,11109.521550145
7052,88569.29161129998,56069.0,196,22,105380.46385142498,-16811.172240125
7053,99652.0632953,56070.0,196,23,109481.15700527502,-9829.093709975015
7054,125473.859969,56071.0,196,24,117860.38324943001,7613.476719569982
7055,146737.531507,56072.0,196,25,117049.28246104,29688.24904596001
7056,96976.4787308,56073.0,196,26,120863.834670065,-23887.355939265006
7057,120716.584266,56074.0,196,27,127796.87355997002,-7080.2892939700105
7058,131312.687139,56075.0,196,28,151212.042182185,-19899.355043185
7059,147750.874783,56076.0,196,29,160464.14119236503,-12713.266409365024
7060,206821.768872,56077.0,196,30,154095.78030872502,52725.988563274965
7061,137068.070289,56078.0,196,31,168336.06737450004,-31267.997085500043
7062,187270.544963,56079.0,196,32,162260.31055394997,25010.234409050026
7063,198040.690827,56080.0,196,33,179026.95706085002,19013.73376614999
7064,278924.673806,56081.0,196,34,214360.0193719,64564.65443409997
7065,207765.288164,56082.0,196,35,243415.84246685,-35650.55430285001
7066,275421.018275,56083.0,196,36,280041.20065969997,-4620.1823846999905
7067,394309.254084,56084.0,196,37,343290.34158934996,51018.91249465005
7068,495289.863113,56085.0,196,38,544451.041707,-49161.178594
7069,169217.283319,56191.0,197,1,200089.5548483,-30872.271529299993
7070,140363.86015,56192.0,197,2,161206.37129860002,-20842.511148600024
7071,165209.802667,56193.0,197,3,168881.88867734998,-3672.0860103499726
7072,184656.074862,56194.0,197,4,185434.26681959996,-778.1919575999491
7073,144132.976695,56195.0,197,5,165200.0005792,-21067.023884199996
7074,138533.597811,56196.0,197,6,143979.281193155,-5445.683382154995
7075,144547.205498,56197.0,197,7,146565.46608955,-2018.2605915500026
7076,103854.912644,56198.0,197,8,136117.70035432,-32262.78771032
7077,122701.690434,56199.0,197,9,143677.14880198502,-20975.45836798502
7078,135837.996637,56200.0,197,10,152822.54236753,-16984.545730529993
7079,128803.934245,56201.0,197,11,136917.89753542998,-8113.96329042998
7080,118164.71976,56202.0,197,12,133850.91914378,-15686.199383779982
7081,119137.194349,56203.0,197,13,139024.76502400002,-19887.570675000024
